brewery,brewery_type,address,city,zipcode,county,latitude,longitude,year_established,guild_member,closed_since_2022,untappd_profile_link,month,production
Another Round Brewing Company,brewpub,745 N Grand Ave #102,Pullman,99163,Whitman,46.73590969,-117.1759123,2021,0,0,https://untappd.com/AnotherRoundBrewingCo/beer,August,14.81
Another Round Brewing Company,brewpub,745 N Grand Ave #102,Pullman,99163,Whitman,46.73590969,-117.1759123,2021,0,0,https://untappd.com/AnotherRoundBrewingCo/beer,September,15.18
Another Round Brewing Company,brewpub,745 N Grand Ave #102,Pullman,99163,Whitman,46.73590969,-117.1759123,2021,0,0,https://untappd.com/AnotherRoundBrewingCo/beer,October,10.93
Another Round Brewing Company,brewpub,745 N Grand Ave #102,Pullman,99163,Whitman,46.73590969,-117.1759123,2021,0,0,https://untappd.com/AnotherRoundBrewingCo/beer,November,12.59
Another Round Brewing Company,brewpub,745 N Grand Ave #102,Pullman,99163,Whitman,46.73590969,-117.1759123,2021,0,0,https://untappd.com/AnotherRoundBrewingCo/beer,December,9.94
Another Round Brewing Company,brewpub,745 N Grand Ave #102,Pullman,99163,Whitman,46.73590969,-117.1759123,2021,0,0,https://untappd.com/AnotherRoundBrewingCo/beer,total_annual,125.66000000000004
High Bluff Brewing,nano,Port Angeles,Port Angeles,98362,Clallam,48.1190175,-123.4308425,2022,0,0,https://untappd.com/HighBluffBrewing,January,
High Bluff Brewing,nano,Port Angeles,Port Angeles,98362,Clallam,48.1190175,-123.4308425,2022,0,0,https://untappd.com/HighBluffBrewing,February,
High Bluff Brewing,nano,Port Angeles,Port Angeles,98362,Clallam,48.1190175,-123.4308425,2022,0,0,https://untappd.com/HighBluffBrewing,March,
High Bluff Brewing,nano,Port Angeles,Port Angeles,98362,Clallam,48.1190175,-123.4308425,2022,0,0,https://untappd.com/HighBluffBrewing,April,
High Bluff Brewing,nano,Port Angeles,Port Angeles,98362,Clallam,48.1190175,-123.4308425,2022,0,0,https://untappd.com/HighBluffBrewing,May,
High Bluff Brewing,nano,Port Angeles,Port Angeles,98362,Clallam,48.1190175,-123.4308425,2022,0,0,https://untappd.com/HighBluffBrewing,June,
High Bluff Brewing,nano,Port Angeles,Port Angeles,98362,Clallam,48.1190175,-123.4308425,2022,0,0,https://untappd.com/HighBluffBrewing,July,0.16
High Bluff Brewing,nano,Port Angeles,Port Angeles,98362,Clallam,48.1190175,-123.4308425,2022,0,0,https://untappd.com/HighBluffBrewing,August,0.32
High Bluff Brewing,nano,Port Angeles,Port Angeles,98362,Clallam,48.1190175,-123.4308425,2022,0,0,https://untappd.com/HighBluffBrewing,September,0.5
High Bluff Brewing,nano,Port Angeles,Port Angeles,98362,Clallam,48.1190175,-123.4308425,2022,0,0,https://untappd.com/HighBluffBrewing,October,0.66
High Bluff Brewing,nano,Port Angeles,Port Angeles,98362,Clallam,48.1190175,-123.4308425,2022,0,0,https://untappd.com/HighBluffBrewing,November,0.32
High Bluff Brewing,nano,Port Angeles,Port Angeles,98362,Clallam,48.1190175,-123.4308425,2022,0,0,https://untappd.com/HighBluffBrewing,December,
High Bluff Brewing,nano,Port Angeles,Port Angeles,98362,Clallam,48.1190175,-123.4308425,2022,0,0,https://untappd.com/HighBluffBrewing,total_annual,1.96
Hillbilly Brewing Company,nano,23118 NW Maplecrest Rd,Ridgefield,98642,Clark,45.7882599,-122.6758731,2015,0,0,https://untappd.com/HillbillyBrewingCompany,January,
Hillbilly Brewing Company,nano,23118 NW Maplecrest Rd,Ridgefield,98642,Clark,45.7882599,-122.6758731,2015,0,0,https://untappd.com/HillbillyBrewingCompany,February,
Hillbilly Brewing Company,nano,23118 NW Maplecrest Rd,Ridgefield,98642,Clark,45.7882599,-122.6758731,2015,0,0,https://untappd.com/HillbillyBrewingCompany,March,0.33
Hillbilly Brewing Company,nano,23118 NW Maplecrest Rd,Ridgefield,98642,Clark,45.7882599,-122.6758731,2015,0,0,https://untappd.com/HillbillyBrewingCompany,April,1.17
Hillbilly Brewing Company,nano,23118 NW Maplecrest Rd,Ridgefield,98642,Clark,45.7882599,-122.6758731,2015,0,0,https://untappd.com/HillbillyBrewingCompany,May,
Hillbilly Brewing Company,nano,23118 NW Maplecrest Rd,Ridgefield,98642,Clark,45.7882599,-122.6758731,2015,0,0,https://untappd.com/HillbillyBrewingCompany,June,
Hillbilly Brewing Company,nano,23118 NW Maplecrest Rd,Ridgefield,98642,Clark,45.7882599,-122.6758731,2015,0,0,https://untappd.com/HillbillyBrewingCompany,July,1.5
Hillbilly Brewing Company,nano,23118 NW Maplecrest Rd,Ridgefield,98642,Clark,45.7882599,-122.6758731,2015,0,0,https://untappd.com/HillbillyBrewingCompany,August,0.5
Hillbilly Brewing Company,nano,23118 NW Maplecrest Rd,Ridgefield,98642,Clark,45.7882599,-122.6758731,2015,0,0,https://untappd.com/HillbillyBrewingCompany,September,
Hillbilly Brewing Company,nano,23118 NW Maplecrest Rd,Ridgefield,98642,Clark,45.7882599,-122.6758731,2015,0,0,https://untappd.com/HillbillyBrewingCompany,October,
Hillbilly Brewing Company,nano,23118 NW Maplecrest Rd,Ridgefield,98642,Clark,45.7882599,-122.6758731,2015,0,0,https://untappd.com/HillbillyBrewingCompany,November,1.0
Hillbilly Brewing Company,nano,23118 NW Maplecrest Rd,Ridgefield,98642,Clark,45.7882599,-122.6758731,2015,0,0,https://untappd.com/HillbillyBrewingCompany,December,
Hillbilly Brewing Company,nano,23118 NW Maplecrest Rd,Ridgefield,98642,Clark,45.7882599,-122.6758731,2015,0,0,https://untappd.com/HillbillyBrewingCompany,total_annual,4.5
Millwood Brewing Company,micro,9013 E Frederick Ave,Millwood,99212,Spokane,47.68543023,-117.2834938,2017,0,1,https://untappd.com/Millwood_Brewing_Company,January,15.04
Millwood Brewing Company,micro,9013 E Frederick Ave,Millwood,99212,Spokane,47.68543023,-117.2834938,2017,0,1,https://untappd.com/Millwood_Brewing_Company,February,16.72
Millwood Brewing Company,micro,9013 E Frederick Ave,Millwood,99212,Spokane,47.68543023,-117.2834938,2017,0,1,https://untappd.com/Millwood_Brewing_Company,March,19.66
Millwood Brewing Company,micro,9013 E Frederick Ave,Millwood,99212,Spokane,47.68543023,-117.2834938,2017,0,1,https://untappd.com/Millwood_Brewing_Company,April,18.91
Millwood Brewing Company,micro,9013 E Frederick Ave,Millwood,99212,Spokane,47.68543023,-117.2834938,2017,0,1,https://untappd.com/Millwood_Brewing_Company,May,18.21
Millwood Brewing Company,micro,9013 E Frederick Ave,Millwood,99212,Spokane,47.68543023,-117.2834938,2017,0,1,https://untappd.com/Millwood_Brewing_Company,June,15.93
Millwood Brewing Company,micro,9013 E Frederick Ave,Millwood,99212,Spokane,47.68543023,-117.2834938,2017,0,1,https://untappd.com/Millwood_Brewing_Company,July,14.38
Millwood Brewing Company,micro,9013 E Frederick Ave,Millwood,99212,Spokane,47.68543023,-117.2834938,2017,0,1,https://untappd.com/Millwood_Brewing_Company,August,16.24
Millwood Brewing Company,micro,9013 E Frederick Ave,Millwood,99212,Spokane,47.68543023,-117.2834938,2017,0,1,https://untappd.com/Millwood_Brewing_Company,September,10.8
Millwood Brewing Company,micro,9013 E Frederick Ave,Millwood,99212,Spokane,47.68543023,-117.2834938,2017,0,1,https://untappd.com/Millwood_Brewing_Company,October,10.19
Millwood Brewing Company,micro,9013 E Frederick Ave,Millwood,99212,Spokane,47.68543023,-117.2834938,2017,0,1,https://untappd.com/Millwood_Brewing_Company,November,14.53
Millwood Brewing Company,micro,9013 E Frederick Ave,Millwood,99212,Spokane,47.68543023,-117.2834938,2017,0,1,https://untappd.com/Millwood_Brewing_Company,December,19.95
Millwood Brewing Company,micro,9013 E Frederick Ave,Millwood,99212,Spokane,47.68543023,-117.2834938,2017,0,1,https://untappd.com/Millwood_Brewing_Company,total_annual,190.56
Pint Size Brewing,nano,7410B Greenwood Ave N,Seattle,98103,King,47.6829051,-122.3549746,2019,0,1,https://untappd.com/PintSizeBrewing,January,2.34
Pint Size Brewing,nano,7410B Greenwood Ave N,Seattle,98103,King,47.6829051,-122.3549746,2019,0,1,https://untappd.com/PintSizeBrewing,February,3.06
Pint Size Brewing,nano,7410B Greenwood Ave N,Seattle,98103,King,47.6829051,-122.3549746,2019,0,1,https://untappd.com/PintSizeBrewing,March,3.52
Pint Size Brewing,nano,7410B Greenwood Ave N,Seattle,98103,King,47.6829051,-122.3549746,2019,0,1,https://untappd.com/PintSizeBrewing,April,2.33
Pint Size Brewing,nano,7410B Greenwood Ave N,Seattle,98103,King,47.6829051,-122.3549746,2019,0,1,https://untappd.com/PintSizeBrewing,May,3.63
Pint Size Brewing,nano,7410B Greenwood Ave N,Seattle,98103,King,47.6829051,-122.3549746,2019,0,1,https://untappd.com/PintSizeBrewing,June,2.3
Pint Size Brewing,nano,7410B Greenwood Ave N,Seattle,98103,King,47.6829051,-122.3549746,2019,0,1,https://untappd.com/PintSizeBrewing,July,0.63
Pint Size Brewing,nano,7410B Greenwood Ave N,Seattle,98103,King,47.6829051,-122.3549746,2019,0,1,https://untappd.com/PintSizeBrewing,August,2.51
Pint Size Brewing,nano,7410B Greenwood Ave N,Seattle,98103,King,47.6829051,-122.3549746,2019,0,1,https://untappd.com/PintSizeBrewing,September,2.67
Pint Size Brewing,nano,7410B Greenwood Ave N,Seattle,98103,King,47.6829051,-122.3549746,2019,0,1,https://untappd.com/PintSizeBrewing,October,2.67
Pint Size Brewing,nano,7410B Greenwood Ave N,Seattle,98103,King,47.6829051,-122.3549746,2019,0,1,https://untappd.com/PintSizeBrewing,November,
Pint Size Brewing,nano,7410B Greenwood Ave N,Seattle,98103,King,47.6829051,-122.3549746,2019,0,1,https://untappd.com/PintSizeBrewing,December,
Pint Size Brewing,nano,7410B Greenwood Ave N,Seattle,98103,King,47.6829051,-122.3549746,2019,0,1,https://untappd.com/PintSizeBrewing,total_annual,25.659999999999997
Slaughter County Brewing Company,nano,1307 Bay St,Port Orchard,98366,Kitsap,47.54320643,-122.6269913,2012,0,1,https://untappd.com/SlaughterCountyBrewingCompany,January,41.0
Slaughter County Brewing Company,nano,1307 Bay St,Port Orchard,98366,Kitsap,47.54320643,-122.6269913,2012,0,1,https://untappd.com/SlaughterCountyBrewingCompany,February,
Slaughter County Brewing Company,nano,1307 Bay St,Port Orchard,98366,Kitsap,47.54320643,-122.6269913,2012,0,1,https://untappd.com/SlaughterCountyBrewingCompany,March,32.0
Slaughter County Brewing Company,nano,1307 Bay St,Port Orchard,98366,Kitsap,47.54320643,-122.6269913,2012,0,1,https://untappd.com/SlaughterCountyBrewingCompany,April,
Slaughter County Brewing Company,nano,1307 Bay St,Port Orchard,98366,Kitsap,47.54320643,-122.6269913,2012,0,1,https://untappd.com/SlaughterCountyBrewingCompany,May,
Slaughter County Brewing Company,nano,1307 Bay St,Port Orchard,98366,Kitsap,47.54320643,-122.6269913,2012,0,1,https://untappd.com/SlaughterCountyBrewingCompany,June,43.0
Slaughter County Brewing Company,nano,1307 Bay St,Port Orchard,98366,Kitsap,47.54320643,-122.6269913,2012,0,1,https://untappd.com/SlaughterCountyBrewingCompany,July,
Slaughter County Brewing Company,nano,1307 Bay St,Port Orchard,98366,Kitsap,47.54320643,-122.6269913,2012,0,1,https://untappd.com/SlaughterCountyBrewingCompany,August,
Slaughter County Brewing Company,nano,1307 Bay St,Port Orchard,98366,Kitsap,47.54320643,-122.6269913,2012,0,1,https://untappd.com/SlaughterCountyBrewingCompany,September,
Slaughter County Brewing Company,nano,1307 Bay St,Port Orchard,98366,Kitsap,47.54320643,-122.6269913,2012,0,1,https://untappd.com/SlaughterCountyBrewingCompany,October,
Slaughter County Brewing Company,nano,1307 Bay St,Port Orchard,98366,Kitsap,47.54320643,-122.6269913,2012,0,1,https://untappd.com/SlaughterCountyBrewingCompany,November,
Slaughter County Brewing Company,nano,1307 Bay St,Port Orchard,98366,Kitsap,47.54320643,-122.6269913,2012,0,1,https://untappd.com/SlaughterCountyBrewingCompany,December,
Slaughter County Brewing Company,nano,1307 Bay St,Port Orchard,98366,Kitsap,47.54320643,-122.6269913,2012,0,1,https://untappd.com/SlaughterCountyBrewingCompany,total_annual,116.0
Spokanite Brewing,nano,6607 N Ash St,Spokane,99208,Spokane,47.7182742,-117.4365533,2022,0,0,https://untappd.com/SpokaniteBrewing,January,
Spokanite Brewing,nano,6607 N Ash St,Spokane,99208,Spokane,47.7182742,-117.4365533,2022,0,0,https://untappd.com/SpokaniteBrewing,February,
Spokanite Brewing,nano,6607 N Ash St,Spokane,99208,Spokane,47.7182742,-117.4365533,2022,0,0,https://untappd.com/SpokaniteBrewing,March,
Spokanite Brewing,nano,6607 N Ash St,Spokane,99208,Spokane,47.7182742,-117.4365533,2022,0,0,https://untappd.com/SpokaniteBrewing,April,
Spokanite Brewing,nano,6607 N Ash St,Spokane,99208,Spokane,47.7182742,-117.4365533,2022,0,0,https://untappd.com/SpokaniteBrewing,May,
Spokanite Brewing,nano,6607 N Ash St,Spokane,99208,Spokane,47.7182742,-117.4365533,2022,0,0,https://untappd.com/SpokaniteBrewing,June,5.0
Spokanite Brewing,nano,6607 N Ash St,Spokane,99208,Spokane,47.7182742,-117.4365533,2022,0,0,https://untappd.com/SpokaniteBrewing,July,
Spokanite Brewing,nano,6607 N Ash St,Spokane,99208,Spokane,47.7182742,-117.4365533,2022,0,0,https://untappd.com/SpokaniteBrewing,August,10.93
Spokanite Brewing,nano,6607 N Ash St,Spokane,99208,Spokane,47.7182742,-117.4365533,2022,0,0,https://untappd.com/SpokaniteBrewing,September,4.93
Spokanite Brewing,nano,6607 N Ash St,Spokane,99208,Spokane,47.7182742,-117.4365533,2022,0,0,https://untappd.com/SpokaniteBrewing,October,4.25
Spokanite Brewing,nano,6607 N Ash St,Spokane,99208,Spokane,47.7182742,-117.4365533,2022,0,0,https://untappd.com/SpokaniteBrewing,November,4.25
Spokanite Brewing,nano,6607 N Ash St,Spokane,99208,Spokane,47.7182742,-117.4365533,2022,0,0,https://untappd.com/SpokaniteBrewing,December,4.5
Spokanite Brewing,nano,6607 N Ash St,Spokane,99208,Spokane,47.7182742,-117.4365533,2022,0,0,https://untappd.com/SpokaniteBrewing,total_annual,33.86
Top Knot Brewing,nano,1753 Havillah Rd,Tonasket,98855,Okanogan,48.84809734,-119.1918555,2022,0,1,https://untappd.com/Top_Knot_Brewing,January,
Top Knot Brewing,nano,1753 Havillah Rd,Tonasket,98855,Okanogan,48.84809734,-119.1918555,2022,0,1,https://untappd.com/Top_Knot_Brewing,February,
Top Knot Brewing,nano,1753 Havillah Rd,Tonasket,98855,Okanogan,48.84809734,-119.1918555,2022,0,1,https://untappd.com/Top_Knot_Brewing,March,
Top Knot Brewing,nano,1753 Havillah Rd,Tonasket,98855,Okanogan,48.84809734,-119.1918555,2022,0,1,https://untappd.com/Top_Knot_Brewing,April,
Top Knot Brewing,nano,1753 Havillah Rd,Tonasket,98855,Okanogan,48.84809734,-119.1918555,2022,0,1,https://untappd.com/Top_Knot_Brewing,May,1.94
Top Knot Brewing,nano,1753 Havillah Rd,Tonasket,98855,Okanogan,48.84809734,-119.1918555,2022,0,1,https://untappd.com/Top_Knot_Brewing,June,2.33
Top Knot Brewing,nano,1753 Havillah Rd,Tonasket,98855,Okanogan,48.84809734,-119.1918555,2022,0,1,https://untappd.com/Top_Knot_Brewing,July,7.5
Top Knot Brewing,nano,1753 Havillah Rd,Tonasket,98855,Okanogan,48.84809734,-119.1918555,2022,0,1,https://untappd.com/Top_Knot_Brewing,August,
Top Knot Brewing,nano,1753 Havillah Rd,Tonasket,98855,Okanogan,48.84809734,-119.1918555,2022,0,1,https://untappd.com/Top_Knot_Brewing,September,
Top Knot Brewing,nano,1753 Havillah Rd,Tonasket,98855,Okanogan,48.84809734,-119.1918555,2022,0,1,https://untappd.com/Top_Knot_Brewing,October,4.0
Top Knot Brewing,nano,1753 Havillah Rd,Tonasket,98855,Okanogan,48.84809734,-119.1918555,2022,0,1,https://untappd.com/Top_Knot_Brewing,November,1.25
Top Knot Brewing,nano,1753 Havillah Rd,Tonasket,98855,Okanogan,48.84809734,-119.1918555,2022,0,1,https://untappd.com/Top_Knot_Brewing,December,5.6
Top Knot Brewing,nano,1753 Havillah Rd,Tonasket,98855,Okanogan,48.84809734,-119.1918555,2022,0,1,https://untappd.com/Top_Knot_Brewing,total_annual,22.62
Trusty Brewing Company,micro,114 E Evergreen Blvd,Vancouver,98660,Clark,45.6289231,-122.6707958,2016,0,1,https://untappd.com/TrustyBrewing,January,
Trusty Brewing Company,micro,114 E Evergreen Blvd,Vancouver,98660,Clark,45.6289231,-122.6707958,2016,0,1,https://untappd.com/TrustyBrewing,February,13.58
Trusty Brewing Company,micro,114 E Evergreen Blvd,Vancouver,98660,Clark,45.6289231,-122.6707958,2016,0,1,https://untappd.com/TrustyBrewing,March,
Trusty Brewing Company,micro,114 E Evergreen Blvd,Vancouver,98660,Clark,45.6289231,-122.6707958,2016,0,1,https://untappd.com/TrustyBrewing,April,
Trusty Brewing Company,micro,114 E Evergreen Blvd,Vancouver,98660,Clark,45.6289231,-122.6707958,2016,0,1,https://untappd.com/TrustyBrewing,May,3.75
Trusty Brewing Company,micro,114 E Evergreen Blvd,Vancouver,98660,Clark,45.6289231,-122.6707958,2016,0,1,https://untappd.com/TrustyBrewing,June,2.33
Trusty Brewing Company,micro,114 E Evergreen Blvd,Vancouver,98660,Clark,45.6289231,-122.6707958,2016,0,1,https://untappd.com/TrustyBrewing,July,
Trusty Brewing Company,micro,114 E Evergreen Blvd,Vancouver,98660,Clark,45.6289231,-122.6707958,2016,0,1,https://untappd.com/TrustyBrewing,August,
Trusty Brewing Company,micro,114 E Evergreen Blvd,Vancouver,98660,Clark,45.6289231,-122.6707958,2016,0,1,https://untappd.com/TrustyBrewing,September,
Trusty Brewing Company,micro,114 E Evergreen Blvd,Vancouver,98660,Clark,45.6289231,-122.6707958,2016,0,1,https://untappd.com/TrustyBrewing,October,
Trusty Brewing Company,micro,114 E Evergreen Blvd,Vancouver,98660,Clark,45.6289231,-122.6707958,2016,0,1,https://untappd.com/TrustyBrewing,November,
Trusty Brewing Company,micro,114 E Evergreen Blvd,Vancouver,98660,Clark,45.6289231,-122.6707958,2016,0,1,https://untappd.com/TrustyBrewing,December,
Trusty Brewing Company,micro,114 E Evergreen Blvd,Vancouver,98660,Clark,45.6289231,-122.6707958,2016,0,1,https://untappd.com/TrustyBrewing,total_annual,19.66
Wildland Cooperative,micro,8022 E Greenbluff Rd,Colbert,99005,Spokane,47.8234405,-117.2975874,2021,0,0,https://untappd.com/wildlandcoop,January,
Wildland Cooperative,micro,8022 E Greenbluff Rd,Colbert,99005,Spokane,47.8234405,-117.2975874,2021,0,0,https://untappd.com/wildlandcoop,February,
Wildland Cooperative,micro,8022 E Greenbluff Rd,Colbert,99005,Spokane,47.8234405,-117.2975874,2021,0,0,https://untappd.com/wildlandcoop,March,
Wildland Cooperative,micro,8022 E Greenbluff Rd,Colbert,99005,Spokane,47.8234405,-117.2975874,2021,0,0,https://untappd.com/wildlandcoop,April,
Wildland Cooperative,micro,8022 E Greenbluff Rd,Colbert,99005,Spokane,47.8234405,-117.2975874,2021,0,0,https://untappd.com/wildlandcoop,May,1.66
Wildland Cooperative,micro,8022 E Greenbluff Rd,Colbert,99005,Spokane,47.8234405,-117.2975874,2021,0,0,https://untappd.com/wildlandcoop,June,0.31
Wildland Cooperative,micro,8022 E Greenbluff Rd,Colbert,99005,Spokane,47.8234405,-117.2975874,2021,0,0,https://untappd.com/wildlandcoop,July,2.31
Wildland Cooperative,micro,8022 E Greenbluff Rd,Colbert,99005,Spokane,47.8234405,-117.2975874,2021,0,0,https://untappd.com/wildlandcoop,August,
Wildland Cooperative,micro,8022 E Greenbluff Rd,Colbert,99005,Spokane,47.8234405,-117.2975874,2021,0,0,https://untappd.com/wildlandcoop,September,5.0
Wildland Cooperative,micro,8022 E Greenbluff Rd,Colbert,99005,Spokane,47.8234405,-117.2975874,2021,0,0,https://untappd.com/wildlandcoop,October,
Wildland Cooperative,micro,8022 E Greenbluff Rd,Colbert,99005,Spokane,47.8234405,-117.2975874,2021,0,0,https://untappd.com/wildlandcoop,November,9.65
Wildland Cooperative,micro,8022 E Greenbluff Rd,Colbert,99005,Spokane,47.8234405,-117.2975874,2021,0,0,https://untappd.com/wildlandcoop,December,
Wildland Cooperative,micro,8022 E Greenbluff Rd,Colbert,99005,Spokane,47.8234405,-117.2975874,2021,0,0,https://untappd.com/wildlandcoop,total_annual,18.93
Yakima Craft Brewing Company,taproom,2920 River Road #6,Yakima,98902,Yakima,46.61792914,-120.5474552,2008,0,1,https://untappd.com/v/yakima-craft-brewing-company/49925,January,37.83
